zipcode,Town,date,Count,Tests,town_population
01510,Clinton,2020-09-16,298,5261,14075
02481,Wellesley,2020-04-22,164,NA,29735
02481,Wellesley,2020-04-29,187,NA,29735
02481,Wellesley,2020-05-06,200,NA,29735
02481,Wellesley,2020-05-13,207,NA,29735
02481,Wellesley,2020-05-20,215,NA,29735
02481,Wellesley,2020-05-27,218,1347,29735
02481,Wellesley,2020-06-03,223,1502,29735
02481,Wellesley,2020-06-10,228,1749,29735
02481,Wellesley,2020-06-17,231,1957,29735
02481,Wellesley,2020-06-24,232,2127,29735
02481,Wellesley,2020-07-01,234,2913,29735
02481,Wellesley,2020-07-08,238,3177,29735
02481,Wellesley,2020-07-15,239,3457,29735
02481,Wellesley,2020-07-22,245,3965,29735
02481,Wellesley,2020-07-29,252,4388,29735
02481,Wellesley,2020-08-05,256,5047,29735
02481,Wellesley,2020-08-12,259,5656,29735
02481,Wellesley,2020-08-19,262,6545,29735
02481,Wellesley,2020-08-26,268,9468,29735
02481,Wellesley,2020-09-02,271,13365,29735
02481,Wellesley,2020-09-09,274,18624,29735
02481,Wellesley,2020-09-16,278,22568,29735
01104,Springfield,2020-04-22,835,NA,158333
01104,Springfield,2020-04-29,1317,NA,158333
01104,Springfield,2020-05-06,1615,NA,158333
01104,Springfield,2020-05-13,1889,NA,158333
01104,Springfield,2020-05-20,2186,NA,158333
01104,Springfield,2020-05-27,2432,11374,158333
01104,Springfield,2020-06-03,2573,12594,158333
01104,Springfield,2020-06-10,2650,13811,158333
01104,Springfield,2020-06-17,2697,14797,158333
01104,Springfield,2020-06-24,2754,16043,158333
01104,Springfield,2020-07-01,2833,21658,158333
01104,Springfield,2020-07-08,2872,23397,158333
01104,Springfield,2020-07-15,2919,24644,158333
01104,Springfield,2020-07-22,2970,27162,158333
01104,Springfield,2020-07-29,3033,29816,158333
01104,Springfield,2020-08-05,3076,32264,158333
01104,Springfield,2020-08-12,3123,34907,158333
01104,Springfield,2020-08-19,3175,38043,158333
01104,Springfield,2020-08-26,3201,41415,158333
01104,Springfield,2020-09-02,3238,48144,158333
01104,Springfield,2020-09-09,3280,53290,158333
01104,Springfield,2020-09-16,3319,59627,158333
02664,Yarmouth,2020-04-22,52,NA,24023
02664,Yarmouth,2020-05-06,80,NA,24023
02664,Yarmouth,2020-05-13,96,NA,24023
02664,Yarmouth,2020-05-20,101,NA,24023
02664,Yarmouth,2020-05-27,107,1419,24023
02664,Yarmouth,2020-06-10,110,1701,24023
02664,Yarmouth,2020-06-17,111,1831,24023
02664,Yarmouth,2020-06-24,113,2037,24023
02664,Yarmouth,2020-07-01,114,3081,24023
02664,Yarmouth,2020-07-08,115,3339,24023
02664,Yarmouth,2020-07-15,115,3596,24023
02664,Yarmouth,2020-07-22,118,3907,24023
02664,Yarmouth,2020-07-29,122,4281,24023
02664,Yarmouth,2020-08-05,123,4671,24023
02664,Yarmouth,2020-08-12,124,4946,24023
02664,Yarmouth,2020-08-19,125,5395,24023
02664,Yarmouth,2020-08-26,128,5746,24023
02664,Yarmouth,2020-09-02,129,6074,24023
02664,Yarmouth,2020-09-09,132,6424,24023
02664,Yarmouth,2020-09-16,135,6937,24023
02538,Wareham,2020-04-22,78,NA,23951
02538,Wareham,2020-04-29,115,NA,23951
02538,Wareham,2020-05-06,162,NA,23951
02538,Wareham,2020-05-13,171,NA,23951
02538,Wareham,2020-05-20,191,NA,23951
02538,Wareham,2020-05-27,200,1598,23951
02538,Wareham,2020-06-03,208,1789,23951
02538,Wareham,2020-06-10,210,1970,23951
02538,Wareham,2020-06-17,210,2158,23951
02538,Wareham,2020-06-24,211,2324,23951
02538,Wareham,2020-07-01,211,3192,23951
02538,Wareham,2020-07-08,213,3324,23951
02538,Wareham,2020-07-15,216,3412,23951
02538,Wareham,2020-07-22,219,3727,23951
02538,Wareham,2020-07-29,221,3939,23951
02538,Wareham,2020-08-05,224,4201,23951
02538,Wareham,2020-08-12,225,4438,23951
02538,Wareham,2020-08-19,225,4788,23951
02538,Wareham,2020-08-26,228,5089,23951
02538,Wareham,2020-09-02,231,5470,23951
02538,Wareham,2020-09-09,231,5748,23951
02538,Wareham,2020-09-16,236,6150,23951
02655,Barnstable,2020-04-22,133,NA,44845
02655,Barnstable,2020-04-29,187,NA,44845
02655,Barnstable,2020-05-06,238,NA,44845
02655,Barnstable,2020-05-13,267,NA,44845
02655,Barnstable,2020-05-20,293,NA,44845
02655,Barnstable,2020-05-27,339,2679,44845
02655,Barnstable,2020-06-03,349,2931,44845
02655,Barnstable,2020-06-10,359,3319,44845
02655,Barnstable,2020-06-17,359,3589,44845
02655,Barnstable,2020-06-24,362,3910,44845
02655,Barnstable,2020-07-01,365,5677,44845
02655,Barnstable,2020-07-08,368,6122,44845
02655,Barnstable,2020-07-15,373,6539,44845
02655,Barnstable,2020-07-22,382,7086,44845
02655,Barnstable,2020-07-29,391,7687,44845
02655,Barnstable,2020-08-05,400,8487,44845
02655,Barnstable,2020-08-12,407,9241,44845
02655,Barnstable,2020-08-19,409,10172,44845
02655,Barnstable,2020-08-26,415,10922,44845
02655,Barnstable,2020-09-02,439,11750,44845
02655,Barnstable,2020-09-09,446,12468,44845
02655,Barnstable,2020-09-16,451,13344,44845
01604,Worcester,2020-04-22,1457,NA,191869
01604,Worcester,2020-04-29,2223,NA,191869
01604,Worcester,2020-05-06,2989,NA,191869
01604,Worcester,2020-05-13,3549,NA,191869
01604,Worcester,2020-05-20,4299,NA,191869
01604,Worcester,2020-05-27,4681,20118,191869
01604,Worcester,2020-06-03,4910,21914,191869
01604,Worcester,2020-06-10,5028,23792,191869
01604,Worcester,2020-06-17,5112,25536,191869
01604,Worcester,2020-06-24,5165,27250,191869
01604,Worcester,2020-07-01,5227,38625,191869
01604,Worcester,2020-07-08,5301,41248,191869
01604,Worcester,2020-07-15,5352,43730,191869
01604,Worcester,2020-07-22,5398,48510,191869
01604,Worcester,2020-07-29,5483,51873,191869
01604,Worcester,2020-08-05,5579,57103,191869
01604,Worcester,2020-08-12,5623,61857,191869
01604,Worcester,2020-08-19,5701,69501,191869
01604,Worcester,2020-08-26,5791,82658,191869
01604,Worcester,2020-09-02,5888,97177,191869
01604,Worcester,2020-09-09,5983,115561,191869
01604,Worcester,2020-09-16,6130,133148,191869
02382,Whitman,2020-04-22,87,NA,15420
02382,Whitman,2020-04-29,124,NA,15420
02382,Whitman,2020-05-06,147,NA,15420
02382,Whitman,2020-05-13,164,NA,15420
02382,Whitman,2020-05-20,174,NA,15420
02382,Whitman,2020-05-27,178,1028,15420
02382,Whitman,2020-06-03,185,1140,15420
02382,Whitman,2020-06-10,182,1214,15420
02382,Whitman,2020-06-17,186,1302,15420
02382,Whitman,2020-06-24,187,1381,15420
02382,Whitman,2020-07-01,188,1986,15420
02382,Whitman,2020-07-08,189,2131,15420
02382,Whitman,2020-07-15,190,2211,15420
02382,Whitman,2020-07-22,194,2374,15420
02382,Whitman,2020-07-29,196,2547,15420
02382,Whitman,2020-08-05,198,2696,15420
02382,Whitman,2020-08-12,200,2892,15420
02382,Whitman,2020-08-19,204,3202,15420
02382,Whitman,2020-08-26,204,3440,15420
02382,Whitman,2020-09-02,209,3731,15420
02382,Whitman,2020-09-09,216,4053,15420
02382,Whitman,2020-09-16,221,4441,15420
01349,Montague,2020-04-22,14,NA,8549
01349,Montague,2020-04-29,19,NA,8549
01349,Montague,2020-05-06,20,NA,8549
01349,Montague,2020-05-13,23,NA,8549
01349,Montague,2020-05-20,25,NA,8549
01349,Montague,2020-05-27,25,435,8549
01349,Montague,2020-06-03,25,477,8549
01349,Montague,2020-06-10,25,525,8549
01349,Montague,2020-06-17,27,580,8549
01349,Montague,2020-06-24,28,713,8549
01349,Montague,2020-07-01,28,943,8549
01349,Montague,2020-07-08,29,1030,8549
01349,Montague,2020-07-15,29,1096,8549
01349,Montague,2020-07-22,29,1267,8549
01349,Montague,2020-07-29,29,1399,8549
01349,Montague,2020-08-05,29,1538,8549
01349,Montague,2020-08-12,29,1677,8549
01349,Montague,2020-08-19,29,1844,8549
01349,Montague,2020-08-26,29,2038,8549
01349,Montague,2020-09-02,29,2273,8549
01349,Montague,2020-09-09,29,2496,8549
01349,Montague,2020-09-16,29,2776,8549
02644,Forestdale,NA,NA,NA,NA
02420,Lexington,2020-04-22,218,NA,34045
02420,Lexington,2020-04-29,257,NA,34045
02420,Lexington,2020-05-06,278,NA,34045
02420,Lexington,2020-05-13,290,NA,34045
02420,Lexington,2020-05-20,302,NA,34045
02420,Lexington,2020-05-27,308,1830,34045
02420,Lexington,2020-06-03,316,1981,34045
02420,Lexington,2020-06-10,317,2152,34045
02420,Lexington,2020-06-17,322,2338,34045
02420,Lexington,2020-06-24,321,2579,34045
02420,Lexington,2020-07-01,329,3666,34045
02420,Lexington,2020-07-08,327,3968,34045
02420,Lexington,2020-07-15,331,4206,34045
02420,Lexington,2020-07-22,332,4591,34045
02420,Lexington,2020-07-29,335,5140,34045
02420,Lexington,2020-08-05,339,5639,34045
02420,Lexington,2020-08-12,338,6180,34045
02420,Lexington,2020-08-19,340,6853,34045
02420,Lexington,2020-08-26,341,7587,34045
02420,Lexington,2020-09-02,343,8444,34045
02420,Lexington,2020-09-09,346,9403,34045
02420,Lexington,2020-09-16,352,10424,34045
02180,Stoneham,2020-04-22,180,NA,22304
02180,Stoneham,2020-04-29,260,NA,22304
02180,Stoneham,2020-05-06,300,NA,22304
02180,Stoneham,2020-05-13,322,NA,22304
02180,Stoneham,2020-05-20,342,NA,22304
02180,Stoneham,2020-05-27,354,1846,22304
02180,Stoneham,2020-06-03,363,2042,22304
02180,Stoneham,2020-06-10,367,2210,22304
02180,Stoneham,2020-06-17,369,2586,22304
02180,Stoneham,2020-06-24,374,2826,22304
02180,Stoneham,2020-07-01,378,3690,22304
02180,Stoneham,2020-07-08,388,4019,22304
02180,Stoneham,2020-07-15,392,4291,22304
02180,Stoneham,2020-07-22,395,4689,22304
02180,Stoneham,2020-07-29,404,5109,22304
02180,Stoneham,2020-08-05,411,5578,22304
02180,Stoneham,2020-08-12,415,6082,22304
02180,Stoneham,2020-08-19,415,6706,22304
02180,Stoneham,2020-08-26,415,7286,22304
02180,Stoneham,2020-09-02,421,7951,22304
02180,Stoneham,2020-09-09,427,8646,22304
02180,Stoneham,2020-09-16,435,9416,22304
01890,Winchester,2020-04-22,60,NA,22324
01890,Winchester,2020-04-29,76,NA,22324
01890,Winchester,2020-05-06,79,NA,22324
01890,Winchester,2020-05-13,97,NA,22324
01890,Winchester,2020-05-20,102,NA,22324
01890,Winchester,2020-05-27,106,1392,22324
01890,Winchester,2020-06-03,113,1526,22324
01890,Winchester,2020-06-10,112,1682,22324
01890,Winchester,2020-06-17,115,1824,22324
01890,Winchester,2020-06-24,118,2085,22324
01890,Winchester,2020-07-01,117,2874,22324
01890,Winchester,2020-07-08,119,3144,22324
01890,Winchester,2020-07-15,119,3471,22324
01890,Winchester,2020-07-22,121,3952,22324
01890,Winchester,2020-07-29,122,4476,22324
01890,Winchester,2020-08-05,122,5066,22324
01890,Winchester,2020-08-12,124,5508,22324
01890,Winchester,2020-08-19,127,6274,22324
01890,Winchester,2020-08-26,128,6931,22324
01890,Winchester,2020-09-02,132,7724,22324
01890,Winchester,2020-09-09,132,8473,22324
01890,Winchester,2020-09-16,133,9495,22324
02151,Revere,2020-04-22,759,NA,60916
02151,Revere,2020-04-29,1123,NA,60916
02151,Revere,2020-05-06,1307,NA,60916
02151,Revere,2020-05-13,1403,NA,60916
02151,Revere,2020-05-20,1506,NA,60916
02151,Revere,2020-05-27,1582,5778,60916
02151,Revere,2020-06-03,1667,6403,60916
02151,Revere,2020-06-10,1701,6846,60916
02151,Revere,2020-06-17,1733,7303,60916
02151,Revere,2020-06-24,1748,7812,60916
02151,Revere,2020-07-01,1782,11758,60916
02151,Revere,2020-07-08,1808,12455,60916
02151,Revere,2020-07-15,1838,13182,60916
02151,Revere,2020-07-22,1870,14082,60916
02151,Revere,2020-07-29,1927,15066,60916
02151,Revere,2020-08-05,2021,16950,60916
02151,Revere,2020-08-12,2106,18744,60916
02151,Revere,2020-08-19,2183,21092,60916
02151,Revere,2020-08-26,2275,23195,60916
02151,Revere,2020-09-02,2354,25096,60916
02151,Revere,2020-09-09,2432,27144,60916
02151,Revere,2020-09-16,2523,29592,60916
01013,Chicopee,2020-04-22,176,NA,57015
01013,Chicopee,2020-04-29,248,NA,57015
01013,Chicopee,2020-05-06,288,NA,57015
01013,Chicopee,2020-05-13,332,NA,57015
01013,Chicopee,2020-05-20,373,NA,57015
01013,Chicopee,2020-05-27,396,3122,57015
01013,Chicopee,2020-06-03,407,3421,57015
01013,Chicopee,2020-06-10,415,3969,57015
01013,Chicopee,2020-06-17,422,4402,57015
01013,Chicopee,2020-06-24,433,4827,57015
01013,Chicopee,2020-07-01,443,6541,57015
01013,Chicopee,2020-07-08,457,7140,57015
01013,Chicopee,2020-07-15,469,7541,57015
01013,Chicopee,2020-07-22,488,8417,57015
01013,Chicopee,2020-07-29,509,9349,57015
01013,Chicopee,2020-08-05,541,10281,57015
01013,Chicopee,2020-08-12,557,11293,57015
01013,Chicopee,2020-08-19,573,12346,57015
01013,Chicopee,2020-08-26,580,13477,57015
01013,Chicopee,2020-09-02,594,15033,57015
01013,Chicopee,2020-09-09,602,16626,57015
01013,Chicopee,2020-09-16,611,18273,57015
02451,Waltham,2020-04-22,542,NA,66660
02451,Waltham,2020-04-29,748,NA,66660
02451,Waltham,2020-05-06,872,NA,66660
02451,Waltham,2020-05-13,994,NA,66660
02451,Waltham,2020-05-20,1071,NA,66660
02451,Waltham,2020-05-27,1123,4745,66660
02451,Waltham,2020-06-03,1170,5251,66660
02451,Waltham,2020-06-10,1190,5648,66660
02451,Waltham,2020-06-17,1218,6114,66660
02451,Waltham,2020-06-24,1227,6624,66660
02451,Waltham,2020-07-01,1240,9207,66660
02451,Waltham,2020-07-08,1243,9889,66660
02451,Waltham,2020-07-15,1252,10373,66660
02451,Waltham,2020-07-22,1253,11301,66660
02451,Waltham,2020-07-29,1258,12281,66660
02451,Waltham,2020-08-05,1265,13533,66660
02451,Waltham,2020-08-12,1272,14793,66660
02451,Waltham,2020-08-19,1286,16674,66660
02451,Waltham,2020-08-26,1305,19344,66660
02451,Waltham,2020-09-02,1333,25667,66660
02451,Waltham,2020-09-09,1342,32934,66660
02451,Waltham,2020-09-16,1360,40378,66660
01605,Worcester,2020-04-22,1457,NA,191869
01605,Worcester,2020-04-29,2223,NA,191869
01605,Worcester,2020-05-06,2989,NA,191869
01605,Worcester,2020-05-13,3549,NA,191869
01605,Worcester,2020-05-20,4299,NA,191869
01605,Worcester,2020-05-27,4681,20118,191869
01605,Worcester,2020-06-03,4910,21914,191869
01605,Worcester,2020-06-10,5028,23792,191869
01605,Worcester,2020-06-17,5112,25536,191869
01605,Worcester,2020-06-24,5165,27250,191869
01605,Worcester,2020-07-01,5227,38625,191869
01605,Worcester,2020-07-08,5301,41248,191869
01605,Worcester,2020-07-15,5352,43730,191869
01605,Worcester,2020-07-22,5398,48510,191869
01605,Worcester,2020-07-29,5483,51873,191869
01605,Worcester,2020-08-05,5579,57103,191869
01605,Worcester,2020-08-12,5623,61857,191869
01605,Worcester,2020-08-19,5701,69501,191869
01605,Worcester,2020-08-26,5791,82658,191869
01605,Worcester,2020-09-02,5888,97177,191869
01605,Worcester,2020-09-09,5983,115561,191869
01605,Worcester,2020-09-16,6130,133148,191869
01537,Oxford,2020-04-22,23,NA,13783
01537,Oxford,2020-04-29,29,NA,13783
01537,Oxford,2020-05-06,37,NA,13783
01537,Oxford,2020-05-13,42,NA,13783
01537,Oxford,2020-05-20,52,NA,13783
01537,Oxford,2020-05-27,63,735,13783
01537,Oxford,2020-06-03,67,831,13783
01537,Oxford,2020-06-10,73,899,13783
01537,Oxford,2020-06-17,79,966,13783
01537,Oxford,2020-06-24,80,1039,13783
01537,Oxford,2020-07-01,82,1432,13783
01537,Oxford,2020-07-08,82,1570,13783
01537,Oxford,2020-07-15,81,1685,13783
01537,Oxford,2020-07-22,81,1855,13783
01537,Oxford,2020-07-29,84,2038,13783
01537,Oxford,2020-08-05,84,2240,13783
01537,Oxford,2020-08-12,86,2497,13783
01537,Oxford,2020-08-19,88,2778,13783
01537,Oxford,2020-08-26,91,3061,13783
01537,Oxford,2020-09-02,93,3386,13783
01537,Oxford,2020-09-09,95,3663,13783
01537,Oxford,2020-09-16,95,4005,13783
01606,Worcester,2020-04-22,1457,NA,191869
01606,Worcester,2020-04-29,2223,NA,191869
01606,Worcester,2020-05-06,2989,NA,191869
01606,Worcester,2020-05-13,3549,NA,191869
01606,Worcester,2020-05-20,4299,NA,191869
01606,Worcester,2020-05-27,4681,20118,191869
01606,Worcester,2020-06-03,4910,21914,191869
01606,Worcester,2020-06-10,5028,23792,191869
01606,Worcester,2020-06-17,5112,25536,191869
01606,Worcester,2020-06-24,5165,27250,191869
01606,Worcester,2020-07-01,5227,38625,191869
01606,Worcester,2020-07-08,5301,41248,191869
01606,Worcester,2020-07-15,5352,43730,191869
01606,Worcester,2020-07-22,5398,48510,191869
01606,Worcester,2020-07-29,5483,51873,191869
01606,Worcester,2020-08-05,5579,57103,191869
01606,Worcester,2020-08-12,5623,61857,191869
01606,Worcester,2020-08-19,5701,69501,191869
01606,Worcester,2020-08-26,5791,82658,191869
01606,Worcester,2020-09-02,5888,97177,191869
01606,Worcester,2020-09-09,5983,115561,191869
01606,Worcester,2020-09-16,6130,133148,191869
01040,Holyoke,2020-04-22,474,NA,41204
01040,Holyoke,2020-04-29,596,NA,41204
01040,Holyoke,2020-05-06,678,NA,41204
01040,Holyoke,2020-05-13,723,NA,41204
01040,Holyoke,2020-05-20,764,NA,41204
01040,Holyoke,2020-05-27,804,3139,41204
01040,Holyoke,2020-06-03,842,3450,41204
01040,Holyoke,2020-06-10,877,4205,41204
01040,Holyoke,2020-06-17,899,4673,41204
01040,Holyoke,2020-06-24,905,5329,41204
01040,Holyoke,2020-07-01,913,7560,41204
01040,Holyoke,2020-07-08,925,8454,41204
01040,Holyoke,2020-07-15,942,8793,41204
01040,Holyoke,2020-07-22,959,9987,41204
01040,Holyoke,2020-07-29,980,11044,41204
01040,Holyoke,2020-08-05,1007,12564,41204
01040,Holyoke,2020-08-12,1029,13485,41204
01040,Holyoke,2020-08-19,1047,14528,41204
01040,Holyoke,2020-08-26,1055,15532,41204
01040,Holyoke,2020-09-02,1075,17121,41204
01040,Holyoke,2020-09-09,1087,18524,41204
01040,Holyoke,2020-09-16,1096,19825,41204
02043,Hingham,2020-04-22,108,NA,23788
02043,Hingham,2020-04-29,148,NA,23788
02043,Hingham,2020-05-06,186,NA,23788
02043,Hingham,2020-05-13,223,NA,23788
02043,Hingham,2020-05-20,237,NA,23788
02043,Hingham,2020-05-27,254,1730,23788
02043,Hingham,2020-06-03,257,1838,23788
02043,Hingham,2020-06-10,265,1946,23788
02043,Hingham,2020-06-17,269,2102,23788
02043,Hingham,2020-06-24,275,2270,23788
02043,Hingham,2020-07-01,278,3295,23788
02043,Hingham,2020-07-08,281,3557,23788
02043,Hingham,2020-07-15,281,3696,23788
02043,Hingham,2020-07-22,283,3960,23788
02043,Hingham,2020-07-29,288,4193,23788
02043,Hingham,2020-08-05,295,4638,23788
02043,Hingham,2020-08-12,291,5097,23788
02043,Hingham,2020-08-19,294,5763,23788
02043,Hingham,2020-08-26,296,6321,23788
02043,Hingham,2020-09-02,298,6881,23788
02043,Hingham,2020-09-09,305,7458,23788
02043,Hingham,2020-09-16,321,8180,23788
01880,Wakefield,2020-04-22,181,NA,27005
01880,Wakefield,2020-04-29,210,NA,27005
01880,Wakefield,2020-05-06,244,NA,27005
01880,Wakefield,2020-05-13,257,NA,27005
01880,Wakefield,2020-05-20,286,NA,27005
01880,Wakefield,2020-05-27,293,2247,27005
01880,Wakefield,2020-06-03,299,2416,27005
01880,Wakefield,2020-06-10,307,2610,27005
01880,Wakefield,2020-06-17,309,2899,27005
01880,Wakefield,2020-06-24,313,3162,27005
01880,Wakefield,2020-07-01,314,4314,27005
01880,Wakefield,2020-07-08,316,4701,27005
01880,Wakefield,2020-07-15,321,5040,27005
01880,Wakefield,2020-07-22,326,5474,27005
01880,Wakefield,2020-07-29,326,5895,27005
01880,Wakefield,2020-08-05,336,6550,27005
01880,Wakefield,2020-08-12,338,7099,27005
01880,Wakefield,2020-08-19,340,7748,27005
01880,Wakefield,2020-08-26,341,8428,27005
01880,Wakefield,2020-09-02,344,9145,27005
01880,Wakefield,2020-09-09,348,9890,27005
01880,Wakefield,2020-09-16,353,10722,27005
02190,Weymouth,2020-04-22,360,NA,56063
02190,Weymouth,2020-04-29,504,NA,56063
02190,Weymouth,2020-05-06,560,NA,56063
02190,Weymouth,2020-05-13,607,NA,56063
02190,Weymouth,2020-05-20,647,NA,56063
02190,Weymouth,2020-05-27,672,4281,56063
02190,Weymouth,2020-06-03,682,4635,56063
02190,Weymouth,2020-06-10,690,5022,56063
02190,Weymouth,2020-06-17,698,5416,56063
02190,Weymouth,2020-06-24,715,5841,56063
02190,Weymouth,2020-07-01,720,8160,56063
02190,Weymouth,2020-07-08,726,8744,56063
02190,Weymouth,2020-07-15,735,9154,56063
02190,Weymouth,2020-07-22,740,9820,56063
02190,Weymouth,2020-07-29,751,10651,56063
02190,Weymouth,2020-08-05,768,11372,56063
02190,Weymouth,2020-08-12,773,12135,56063
02190,Weymouth,2020-08-19,783,13462,56063
02190,Weymouth,2020-08-26,793,14586,56063
02190,Weymouth,2020-09-02,807,15729,56063
02190,Weymouth,2020-09-09,822,16960,56063
02190,Weymouth,2020-09-16,843,18302,56063
01852,Lowell,2020-04-22,1235,NA,116859
01852,Lowell,2020-04-29,1649,NA,116859
01852,Lowell,2020-05-06,2002,NA,116859
01852,Lowell,2020-05-13,2215,NA,116859
01852,Lowell,2020-05-20,2457,NA,116859
01852,Lowell,2020-05-27,2581,14027,116859
01852,Lowell,2020-06-03,2671,15517,116859
01852,Lowell,2020-06-10,2757,16616,116859
01852,Lowell,2020-06-17,2807,17581,116859
01852,Lowell,2020-06-24,2854,18501,116859
01852,Lowell,2020-07-01,2895,24367,116859
01852,Lowell,2020-07-08,2924,25812,116859
01852,Lowell,2020-07-15,2958,27126,116859
01852,Lowell,2020-07-22,2992,29270,116859
01852,Lowell,2020-07-29,3022,31622,116859
01852,Lowell,2020-08-05,3040,34452,116859
01852,Lowell,2020-08-12,3059,36679,116859
01852,Lowell,2020-08-19,3086,39353,116859
01852,Lowell,2020-08-26,3107,41755,116859
01852,Lowell,2020-09-02,3157,44895,116859
01852,Lowell,2020-09-09,3206,48172,116859
01852,Lowell,2020-09-16,3262,51656,116859
01032,Goshen,2020-04-22,0,NA,1500
01032,Goshen,2020-04-29,3,NA,1500
01032,Goshen,2020-05-06,3,NA,1500
01032,Goshen,2020-05-13,3,NA,1500
01032,Goshen,2020-05-20,3,NA,1500
01032,Goshen,2020-05-27,0,20,1500
01032,Goshen,2020-06-03,0,22,1500
01032,Goshen,2020-06-10,3,23,1500
01032,Goshen,2020-06-17,3,26,1500
01032,Goshen,2020-06-24,3,26,1500
01032,Goshen,2020-07-01,0,40,1500
01032,Goshen,2020-07-08,3,43,1500
01032,Goshen,2020-07-15,3,46,1500
01032,Goshen,2020-07-22,5,54,1500
01032,Goshen,2020-07-29,5,59,1500
01032,Goshen,2020-08-05,5,76,1500
01032,Goshen,2020-08-12,5,83,1500
01032,Goshen,2020-08-19,5,94,1500
01032,Goshen,2020-08-26,5,107,1500
01032,Goshen,2020-09-02,5,124,1500
01032,Goshen,2020-09-09,5,145,1500
01032,Goshen,2020-09-16,5,161,1500
02726,Somerset,2020-04-22,38,NA,18508
02726,Somerset,2020-04-29,61,NA,18508
02726,Somerset,2020-05-06,80,NA,18508
02726,Somerset,2020-05-13,98,NA,18508
02726,Somerset,2020-05-20,136,NA,18508
02726,Somerset,2020-05-27,187,1839,18508
02726,Somerset,2020-06-03,197,1982,18508
02726,Somerset,2020-06-10,201,2190,18508
02726,Somerset,2020-06-17,200,2310,18508
02726,Somerset,2020-06-24,201,2428,18508
02726,Somerset,2020-07-01,204,3271,18508
02726,Somerset,2020-07-08,204,3429,18508
02726,Somerset,2020-07-15,206,3492,18508
02726,Somerset,2020-07-22,212,3685,18508
02726,Somerset,2020-07-29,218,3935,18508
02726,Somerset,2020-08-05,217,4287,18508
02726,Somerset,2020-08-12,219,4530,18508
